ENSEMBL	idx	TX_LENGTH
ENSG00000073605.18	44225	5905
ENSG00000127957.18	44226	1636
ENSG00000181220.17	44227	8403
ENSG00000186184.19	44228	11210
ENSG00000160796.18	44229	12058
ENSG00000099381.18	44230	6372
ENSG00000243417.1	44231	777
ENSG00000232412.1	44232	326
ENSG00000257270.1	44233	445
ENSG00000177666.17	44234	3831
ENSG00000261243.1	44235	596
ENSG00000231889.7	44236	4819
ENSG00000233006.8	44237	4732
ENSG00000249320.1	44238	578
ENSG00000231881.2	44239	26394
ENSG00000100994.12	44240	4456
ENSG00000257262.1	44241	571
ENSG00000198130.16	44242	7284
ENSG00000287152.1	44243	751
ENSG00000104626.15	44244	6382
ENSG00000249348.1	44245	2787
ENSG00000177646.19	44246	4327
ENSG00000149499.12	44247	5500
ENSG00000261251.1	44248	1981
ENSG00000231547.1	44249	310
ENSG00000108010.12	44250	5189
ENSG00000137817.17	44251	7646
ENSG00000224943.1	44252	853
ENSG00000080947.15	44253	6905
ENSG00000250623.1	44254	581
ENSG00000103510.20	44255	5726
ENSG00000111344.11	44256	4813
ENSG00000108055.10	44257	5683
ENSG00000186086.18	44258	2586
ENSG00000073711.11	44259	7785
ENSG00000270076.1	44260	707
ENSG00000108091.11	44261	7261
ENSG00000177479.19	44262	8017
ENSG00000261096.1	44263	2507
ENSG00000100997.20	44264	4479
ENSG00000235645.2	44265	576
ENSG00000008869.12	44266	8238
ENSG00000099337.5	44267	6168
ENSG00000124486.13	44268	14152
ENSG00000276087.2	44269	2400
ENSG00000231887.7	44270	3144
ENSG00000167508.12	44271	4717
ENSG00000228779.1	44272	801
ENSG00000139719.11	44273	7466
ENSG00000261130.5	44274	841
ENSG00000099338.23	44275	9190
ENSG00000254345.1	44276	286
ENSG00000196353.11	44277	6427
ENSG00000261124.1	44278	504
ENSG00000008838.20	44279	6962
ENSG00000046653.15	44280	5767
ENSG00000253688.2	44281	1579
ENSG00000108061.12	44282	4382
ENSG00000287160.1	44283	3205
ENSG00000108021.20	44284	10960
ENSG00000261118.1	44285	1045
ENSG00000127948.16	44286	6042
ENSG00000111450.14	44287	3723
ENSG00000287167.1	44288	1863
ENSG00000278668.1	44289	588
ENSG00000239718.1	44290	415
ENSG00000103404.14	44291	12017
ENSG00000204560.10	44292	3977
ENSG00000146067.16	44293	5825
ENSG00000239705.2	44294	603
ENSG00000197081.15	44295	17860
ENSG00000233068.3	44296	995
ENSG00000228782.7	44297	2098
ENSG00000141580.16	44298	3542
ENSG00000284642.1	44299	1477
ENSG00000130939.20	44300	9237
ENSG00000255394.4	44301	1968
ENSG00000204569.10	44302	5202
ENSG00000177535.8	44303	6414
ENSG00000126883.17	44304	13213
ENSG00000212469.1	44305	107
ENSG00000233024.7	44306	2457
ENSG00000103415.12	44307	3377
ENSG00000124541.7	44308	2236
ENSG00000261173.1	44309	516
ENSG00000257337.7	44310	7742
ENSG00000186106.11	44311	5820
ENSG00000204576.12	44312	3887
ENSG00000196387.9	44313	5374
ENSG00000198093.11	44314	4354
ENSG00000287168.1	44315	823
ENSG00000261094.2	44316	2674
ENSG00000111424.12	44317	5674
ENSG00000273133.1	44318	556
ENSG00000167522.16	44319	19527
ENSG00000279569.1	44320	4170
ENSG00000149970.16	44321	31865
ENSG00000141576.16	44322	7913
ENSG00000127663.15	44323	14719
ENSG00000261427.6	44324	908
ENSG00000006125.18	44325	7591
ENSG00000178028.14	44326	5599
ENSG00000287240.1	44327	950
ENSG00000269765.2	44328	315
ENSG00000249288.1	44329	253
ENSG00000160633.13	44330	7036
ENSG00000231868.1	44331	351
ENSG00000108510.10	44332	12673
ENSG00000132510.10	44333	7258
ENSG00000267593.2	44334	648
ENSG00000282996.1	44335	843
ENSG00000261451.1	44336	4641
ENSG00000111241.2	44337	1209
ENSG00000165568.18	44338	2417
ENSG00000103642.12	44339	3939
ENSG00000269793.7	44340	2092
ENSG00000255438.2	44341	2437
ENSG00000224876.1	44342	366
ENSG00000230658.2	44343	3584
ENSG00000108443.14	44344	7697
ENSG00000166503.9	44345	16058
ENSG00000198176.13	44346	3744
ENSG00000237169.1	44347	496
ENSG00000273291.5	44348	1449
ENSG00000050165.18	44349	11958
ENSG00000235579.1	44350	197
ENSG00000221978.12	44351	6857
ENSG00000274211.6	44352	9005
ENSG00000249290.5	44353	1059
ENSG00000221990.4	44354	1663
ENSG00000257097.1	44355	1809
ENSG00000159352.16	44356	3021
ENSG00000261456.6	44357	2874
ENSG00000226556.2	44358	714
ENSG00000167685.15	44359	7143
ENSG00000164162.14	44360	4522
ENSG00000235574.1	44361	1084
ENSG00000287757.1	44362	1268
ENSG00000144161.13	44363	6572
ENSG00000283033.1	44364	3078
ENSG00000275464.5	44365	7589
ENSG00000184619.7	44366	3694
ENSG00000264365.1	44367	567
ENSG00000248714.7	44368	2377
ENSG00000178188.14	44369	7145
ENSG00000287264.1	44370	1137
ENSG00000224400.5	44371	477
ENSG00000165355.7	44372	3853
ENSG00000108599.15	44373	4839
ENSG00000197024.9	44374	6304
ENSG00000273305.1	44375	501
ENSG00000283023.1	44376	774
ENSG00000132017.10	44377	2961
ENSG00000273297.2	44378	5197
ENSG00000052795.13	44379	10981
ENSG00000198218.11	44380	5328
ENSG00000269713.7	44381	3509
ENSG00000170903.11	44382	5108
ENSG00000164134.13	44383	9664
ENSG00000164144.16	44384	4269
ENSG00000180914.10	44385	4514
ENSG00000135502.18	44386	4276
ENSG00000267607.1	44387	3219
ENSG00000108559.12	44388	6003
ENSG00000134265.13	44389	5589
ENSG00000251580.3	44390	3817
ENSG00000204406.14	44391	24403
ENSG00000198169.9	44392	5045
ENSG00000166197.17	44393	3970
ENSG00000250678.1	44394	483
ENSG00000234225.2	44395	884
ENSG00000141076.18	44396	5600
ENSG00000164078.13	44397	5252
ENSG00000164080.13	44398	11924
ENSG00000181090.21	44399	22188
ENSG00000184470.21	44400	8201
ENSG00000103540.16	44401	10142
ENSG00000204514.10	44402	13421
ENSG00000080802.18	44403	6999
ENSG00000103544.15	44404	9767
ENSG00000135317.13	44405	7105
ENSG00000196396.10	44406	4041
ENSG00000101052.13	44407	2539
ENSG00000135333.14	44408	7468
ENSG00000111271.15	44409	8934
ENSG00000108349.17	44410	6368
ENSG00000261326.4	44411	6182
ENSG00000269934.3	44412	10019
ENSG00000127804.13	44413	8934
ENSG00000231876.8	44414	2152
ENSG00000047644.19	44415	7418
ENSG00000177694.16	44416	13546
ENSG00000231875.1	44417	903
ENSG00000224902.5	44418	527
ENSG00000127831.11	44419	6891
ENSG00000167711.14	44420	2345
ENSG00000048028.11	44421	5719
ENSG00000139726.11	44422	3526
ENSG00000204516.10	44423	2798
ENSG00000111300.10	44424	9902
ENSG00000104613.12	44425	6618
ENSG00000261286.1	44426	2998
ENSG00000048140.18	44427	5215
ENSG00000115211.16	44428	5312
ENSG00000273230.1	44429	3026
ENSG00000103549.21	44430	6523
ENSG00000156009.10	44431	2363
ENSG00000132005.9	44432	5473
ENSG00000181007.9	44433	9214
ENSG00000264538.6	44434	3776
ENSG00000221947.8	44435	3931
ENSG00000261368.1	44436	951
ENSG00000138315.13	44437	2365
ENSG00000170949.17	44438	8511
ENSG00000202024.1	44439	107
ENSG00000141098.13	44440	8592
ENSG00000006062.17	44441	5668
ENSG00000049769.14	44442	4378
ENSG00000141127.15	44443	4734
ENSG00000006071.15	44444	12588
ENSG00000111252.11	44445	5707
ENSG00000269839.1	44446	313
ENSG00000228216.1	44447	295
ENSG00000224883.1	44448	515
ENSG00000141084.11	44449	6456
ENSG00000181038.14	44450	1914
ENSG00000136068.15	44451	13952
ENSG00000264569.1	44452	709
ENSG00000160712.13	44453	6453
ENSG00000167531.6	44454	1247
ENSG00000287218.1	44455	1939
ENSG00000237128.1	44456	273
ENSG00000243384.1	44457	350
ENSG00000232420.2	44458	1312
ENSG00000049167.15	44459	13515
ENSG00000237133.1	44460	338
ENSG00000279544.1	44461	3109
ENSG00000165609.13	44462	4964
ENSG00000253749.1	44463	478
ENSG00000243359.3	44464	290
ENSG00000198153.8	44465	1566
ENSG00000231507.2	44466	1583
ENSG00000167491.17	44467	7296
ENSG00000261058.1	44468	510
ENSG00000272940.1	44469	448
ENSG00000169084.15	44470	3628
ENSG00000169084.15_PAR_Y	44471	3628
ENSG00000074657.14	44472	11754
ENSG00000267404.1	44473	1026
ENSG00000285079.1	44474	2316
ENSG00000287868.1	44475	1474
ENSG00000285077.2	44476	4280
ENSG00000040199.18	44477	12493
ENSG00000083828.16	44478	5480
ENSG00000181619.11	44479	4977
ENSG00000116138.13	44480	8563
ENSG00000107443.16	44481	4148
ENSG00000123992.19	44482	4753
ENSG00000116141.16	44483	5464
ENSG00000235701.1	44484	977
ENSG00000114857.18	44485	17309
ENSG00000107371.13	44486	3023
ENSG00000233197.1	44487	340
ENSG00000141002.20	44488	7967
ENSG00000171456.20	44489	13676
ENSG00000252008.1	44490	100
ENSG00000285106.2	44491	7065
ENSG00000181638.20	44492	6910
ENSG00000229924.3	44493	2492
ENSG00000074755.15	44494	15888
ENSG00000197122.12	44495	6482
ENSG00000074695.6	44496	6070
ENSG00000005810.18	44497	15987
ENSG00000107341.5	44498	4477
ENSG00000181625.17	44499	1540
ENSG00000166676.17	44500	5772
ENSG00000235721.1	44501	2324
ENSG00000248333.8	44502	881
ENSG00000223508.5	44503	1023
ENSG00000146909.8	44504	7793
ENSG00000285018.1	44505	680
ENSG00000130950.14	44506	2561
ENSG00000118855.21	44507	5227
ENSG00000141867.17	44508	12093
ENSG00000255313.2	44509	1301
ENSG00000156639.12	44510	3808
ENSG00000278419.1	44511	447
ENSG00000171385.9	44512	7863
ENSG00000143952.20	44513	5447
ENSG00000107560.12	44514	6507
ENSG00000139645.10	44515	8813
ENSG00000181555.21	44516	10245
ENSG00000260814.2	44517	510
ENSG00000074319.13	44518	3558
ENSG00000264990.1	44519	1629
ENSG00000250506.7	44520	1803
ENSG00000260795.1	44521	298
ENSG00000257653.1	44522	713
ENSG00000146872.18	44523	8763
ENSG00000285053.1	44524	5184
ENSG00000161533.12	44525	8286
ENSG00000213139.8	44526	1767
ENSG00000235698.1	44527	1200
ENSG00000226312.7	44528	4334
ENSG00000250514.1	44529	2198
ENSG00000213131.3	44530	708
ENSG00000272958.1	44531	510
ENSG00000257657.3	44532	3109
ENSG00000165259.14	44533	7258
ENSG00000233179.1	44534	568
ENSG00000146833.15	44535	4891
ENSG00000111670.16	44536	9774
ENSG00000161526.15	44537	8133
ENSG00000171466.10	44538	13022
ENSG00000255284.2	44539	1489
ENSG00000171467.16	44540	9728
ENSG00000156983.16	44541	6099
ENSG00000129696.13	44542	3806
ENSG00000176728.10	44543	22334
ENSG00000132792.19	44544	4148
ENSG00000078319.10	44545	5854
ENSG00000140386.13	44546	11610
ENSG00000176723.10	44547	4568
ENSG00000156973.14	44548	2824
ENSG00000228134.1	44549	558
ENSG00000136754.17	44550	4218
ENSG00000171496.4	44551	2024
ENSG00000136152.15	44552	6087
ENSG00000287898.1	44553	609
ENSG00000100890.16	44554	6990
ENSG00000075035.10	44555	6740
ENSG00000287896.1	44556	2157
ENSG00000010244.18	44557	15834
ENSG00000278311.5	44558	9705
ENSG00000171574.18	44559	3672
ENSG00000260585.1	44560	4997
ENSG00000257872.1	44561	1186
ENSG00000184194.6	44562	4910
ENSG00000243709.1	44563	1891
ENSG00000111729.14	44564	1281
ENSG00000242588.6	44565	1552
ENSG00000255250.2	44566	917
ENSG00000166704.11	44567	7635
ENSG00000196199.14	44568	4909
ENSG00000176700.20	44569	10717
ENSG00000084112.15	44570	14538
ENSG00000267345.1	44571	572
ENSG00000104765.16	44572	4149
ENSG00000276291.5	44573	1699
ENSG00000260630.7	44574	6102
ENSG00000111725.11	44575	6042
ENSG00000223546.7	44576	11464
ENSG00000111707.12	44577	5558
ENSG00000161654.10	44578	3116
ENSG00000287061.1	44579	1794
ENSG00000274414.1	44580	2335
ENSG00000233208.6	44581	6093
ENSG00000250481.2	44582	786
ENSG00000270497.1	44583	496
ENSG00000135905.19	44584	11265
ENSG00000140382.15	44585	6403
ENSG00000156860.16	44586	7214
ENSG00000236859.7	44587	5112
ENSG00000137574.11	44588	4562
ENSG00000084070.12	44589	3601
ENSG00000270480.1	44590	732
ENSG00000129749.3	44591	2703
ENSG00000196235.14	44592	8568
ENSG00000100902.11	44593	6506
ENSG00000169016.17	44594	4067
ENSG00000126821.8	44595	3336
ENSG00000107164.16	44596	6603
ENSG00000136758.19	44597	7336
ENSG00000117054.14	44598	4783
ENSG00000133773.12	44599	3518
ENSG00000207130.1	44600	135
ENSG00000203872.7	44601	2920
ENSG00000196220.16	44602	18924
ENSG00000163930.10	44603	4718
ENSG00000260650.1	44604	555
ENSG00000103222.19	44605	7575
ENSG00000123607.15	44606	8676
ENSG00000136146.15	44607	2590
ENSG00000104731.14	44608	11177
ENSG00000233211.2	44609	339
ENSG00000163958.14	44610	2429
ENSG00000270149.5	44611	813
ENSG00000146733.14	44612	2762
ENSG00000270387.1	44613	858
ENSG00000233098.9	44614	13311
ENSG00000236973.2	44615	1000
ENSG00000270244.1	44616	342
ENSG00000275367.1	44617	3358
ENSG00000270240.2	44618	755
ENSG00000149311.19	44619	23695
ENSG00000128191.16	44620	7315
ENSG00000275371.1	44621	1061
ENSG00000274322.1	44622	1375
ENSG00000164010.15	44623	5720
ENSG00000161010.15	44624	8469
ENSG00000167720.13	44625	3252
ENSG00000284735.1	44626	2381
ENSG00000249367.1	44627	389
ENSG00000144021.3	44628	4828
ENSG00000044012.4	44629	604
ENSG00000239825.3	44630	282
ENSG00000124228.14	44631	5457
ENSG00000131873.7	44632	5667
ENSG00000165288.11	44633	14234
ENSG00000243591.3	44634	297
ENSG00000161021.13	44635	5967
ENSG00000212719.13	44636	17263
ENSG00000043514.17	44637	6533
ENSG00000284747.1	44638	4116
ENSG00000273025.1	44639	1902
ENSG00000171243.8	44640	2473
ENSG00000251861.1	44641	116
ENSG00000111596.13	44642	14257
ENSG00000198064.13	44643	1537
ENSG00000273032.3	44644	12964
ENSG00000201756.1	44645	113
ENSG00000257513.7	44646	1133
ENSG00000107829.15	44647	5038
ENSG00000276128.2	44648	5660
ENSG00000284726.1	44649	604
ENSG00000133858.17	44650	9432
ENSG00000140320.12	44651	5449
ENSG00000107929.15	44652	11610
ENSG00000129925.11	44653	4428
ENSG00000124343.14	44654	3357
ENSG00000248489.2	44655	2377
ENSG00000135314.12	44656	3350
ENSG00000044446.12	44657	8547
ENSG00000282564.1	44658	540
ENSG00000284697.1	44659	1209
ENSG00000146216.13	44660	10231
ENSG00000107937.19	44661	6121
ENSG00000107938.18	44662	7741
ENSG00000127993.16	44663	6829
ENSG00000284702.1	44664	1873
ENSG00000251834.1	44665	108
ENSG00000222042.2	44666	980
ENSG00000009413.16	44667	12425
ENSG00000107862.5	44668	6740
ENSG00000233081.1	44669	474
ENSG00000166181.13	44670	4651
ENSG00000044090.10	44671	6101
ENSG00000270204.1	44672	508
ENSG00000149403.13	44673	7474
ENSG00000103356.18	44674	6990
ENSG00000156453.13	44675	5903
ENSG00000248476.1	44676	821
ENSG00000237810.3	44677	1459
ENSG00000126870.16	44678	6687
ENSG00000143217.9	44679	3458
ENSG00000231503.4	44680	346
ENSG00000284716.1	44681	1043
ENSG00000234174.1	44682	1074
ENSG00000171291.8	44683	5207
ENSG00000278540.5	44684	13022
ENSG00000232380.1	44685	1007
ENSG00000186472.20	44686	22874
ENSG00000100226.16	44687	8021
ENSG00000251929.1	44688	101
ENSG00000111647.13	44689	6646
ENSG00000196295.12	44690	30756
ENSG00000083290.20	44691	9868
ENSG00000107625.13	44692	2684
ENSG00000171310.11	44693	6492
ENSG00000196305.18	44694	7401
ENSG00000250526.1	44695	1593
ENSG00000141748.13	44696	3418
ENSG00000146535.14	44697	6111
ENSG00000236937.2	44698	356
ENSG00000083168.11	44699	24143
ENSG00000226359.1	44700	877
ENSG00000116127.19	44701	14779
ENSG00000231458.2	44702	790
ENSG00000251935.1	44703	217
ENSG00000146722.11	44704	1122
ENSG00000149256.16	44705	16414
ENSG00000177000.13	44706	11513
ENSG00000104691.15	44707	3218
ENSG00000163961.4	44708	5347
ENSG00000260836.2	44709	1775
ENSG00000149262.17	44710	6067
ENSG00000253641.6	44711	3195
ENSG00000141750.7	44712	3430
ENSG00000161267.12	44713	11814
ENSG00000199325.1	44714	127
ENSG00000213066.13	44715	15886
ENSG00000132670.20	44716	4469
ENSG00000257591.6	44717	2209
ENSG00000231449.1	44718	463
ENSG00000282304.1	44719	615
ENSG00000107651.13	44720	7847
ENSG00000124160.12	44721	3224
ENSG00000204677.13	44722	14057
ENSG00000133816.16	44723	20191
ENSG00000169131.13	44724	2984
ENSG00000100934.15	44725	8660
ENSG00000181450.18	44726	8915
ENSG00000287835.1	44727	1869
ENSG00000234585.6	44728	3920
ENSG00000161091.13	44729	5290
ENSG00000103342.13	44730	8054
ENSG00000279613.1	44731	1809
ENSG00000146414.16	44732	17696
ENSG00000226380.9	44733	6619
ENSG00000074054.19	44734	10941
ENSG00000169180.12	44735	7113
ENSG00000135913.11	44736	9280
ENSG00000116106.12	44737	7554
ENSG00000231470.1	44738	584
ENSG00000260916.7	44739	8790
ENSG00000161217.12	44740	7967
ENSG00000099256.19	44741	2324
ENSG00000196312.15	44742	12143
ENSG00000239900.13	44743	11185
ENSG00000005884.18	44744	9802
ENSG00000156515.23	44745	6296
ENSG00000139668.9	44746	16199
ENSG00000177156.11	44747	2907
ENSG00000124181.14	44748	9648
ENSG00000130699.18	44749	9808
ENSG00000255330.9	44750	1135
ENSG00000275355.1	44751	265
ENSG00000169118.18	44752	9618
ENSG00000114933.16	44753	14373
ENSG00000146457.16	44754	6413
ENSG00000163960.12	44755	11247
ENSG00000180881.19	44756	6689
ENSG00000232486.1	44757	2434
ENSG00000108651.10	44758	6388
ENSG00000109466.14	44759	3929
ENSG00000169744.13	44760	5455
ENSG00000267809.1	44761	907
ENSG00000067369.14	44762	12976
ENSG00000143374.17	44763	4077
ENSG00000140006.11	44764	3209
ENSG00000132334.16	44765	11235
ENSG00000070785.17	44766	3411
ENSG00000154162.15	44767	5650
ENSG00000222589.1	44768	292
ENSG00000198792.13	44769	7056
ENSG00000170185.10	44770	7831
ENSG00000115761.16	44771	3836
ENSG00000185345.23	44772	12024
ENSG00000241566.1	44773	390
ENSG00000248990.1	44774	520
ENSG00000198799.12	44775	12467
ENSG00000130821.17	44776	5697
ENSG00000262692.1	44777	291
ENSG00000198498.10	44778	3406
ENSG00000104133.15	44779	11853
ENSG00000154252.12	44780	1452
ENSG00000283683.1	44781	2645
ENSG00000237585.1	44782	295
ENSG00000152253.9	44783	1829
ENSG00000204104.12	44784	4614
ENSG00000185019.17	44785	4738
ENSG00000198815.9	44786	6896
ENSG00000070814.22	44787	11439
ENSG00000287480.1	44788	1613
ENSG00000222533.1	44789	104
ENSG00000232748.3	44790	3593
ENSG00000135973.3	44791	1725
ENSG00000196636.8	44792	1195
ENSG00000143379.12	44793	7093
ENSG00000248994.2	44794	14412
ENSG00000154040.20	44795	3518
ENSG00000268536.1	44796	418
ENSG00000067715.14	44797	6389
ENSG00000263001.6	44798	11303
ENSG00000127080.10	44799	5033
ENSG00000203520.3	44800	573
ENSG00000230768.9	44801	3120
ENSG00000130164.14	44802	7622
ENSG00000198520.12	44803	3290
ENSG00000067798.16	44804	13278
ENSG00000227018.1	44805	1020
ENSG00000268529.1	44806	817
ENSG00000287637.1	44807	2260
ENSG00000251203.1	44808	669
ENSG00000135966.13	44809	5706
ENSG00000204084.13	44810	8930
ENSG00000154079.6	44811	1440
ENSG00000130749.10	44812	6526
ENSG00000101473.17	44813	4354
ENSG00000130254.12	44814	6018
ENSG00000152348.16	44815	5445
ENSG00000109534.17	44816	1964
ENSG00000067596.12	44817	10439
ENSG00000067601.8	44818	844
ENSG00000231721.7	44819	9030
ENSG00000268592.3	44820	1210
ENSG00000232598.2	44821	497
ENSG00000152380.10	44822	3109
ENSG00000273674.5	44823	4081
ENSG00000283352.1	44824	675
ENSG00000109536.12	44825	1623
ENSG00000152404.15	44826	3581
ENSG00000234404.2	44827	570
ENSG00000228323.2	44828	439
ENSG00000104131.13	44829	3127
ENSG00000070950.10	44830	6984
ENSG00000262668.2	44831	1851
ENSG00000134186.12	44832	6955
ENSG00000263958.2	44833	3177
ENSG00000224682.1	44834	1359
ENSG00000255671.1	44835	315
ENSG00000287670.1	44836	1212
ENSG00000234509.1	44837	2233
ENSG00000159461.15	44838	5765
ENSG00000275835.5	44839	6376
ENSG00000268750.7	44840	859
ENSG00000262445.3	44841	870
ENSG00000224523.1	44842	747
ENSG00000262456.1	44843	1065
ENSG00000234500.1	44844	712
ENSG00000268746.1	44845	344
ENSG00000237370.1	44846	693
ENSG00000169629.12	44847	2912
ENSG00000253971.1	44848	633
ENSG00000079134.12	44849	8102
ENSG00000243155.1	44850	2424
ENSG00000228302.2	44851	2510
ENSG00000274010.1	44852	1158
ENSG00000224699.9	44853	12654
ENSG00000166272.18	44854	7833
ENSG00000262312.2	44855	2955
ENSG00000065883.16	44856	24618
ENSG00000250917.1	44857	478
ENSG00000159905.15	44858	2717
ENSG00000237351.1	44859	1248
ENSG00000250919.1	44860	1613
ENSG00000198466.12	44861	7353
ENSG00000136930.13	44862	1788
ENSG00000273597.1	44863	1653
ENSG00000185433.10	44864	4130
ENSG00000283761.1	44865	2568
ENSG00000222624.1	44866	191
ENSG00000203325.3	44867	624
ENSG00000287449.1	44868	1471
ENSG00000262583.1	44869	830
ENSG00000185361.9	44870	6669
ENSG00000262587.2	44871	1126
ENSG00000145041.15	44872	6849
ENSG00000154380.17	44873	15044
ENSG00000185359.13	44874	8205
ENSG00000204120.15	44875	13446
ENSG00000224532.2	44876	506
ENSG00000256357.1	44877	568
ENSG00000166377.20	44878	14934
ENSG00000144468.17	44879	6926
ENSG00000104129.10	44880	5628
ENSG00000179361.17	44881	6212
ENSG00000007255.10	44882	933
ENSG00000154370.16	44883	8488
ENSG00000275832.5	44884	8080
ENSG00000179331.3	44885	1885
ENSG00000067057.17	44886	5554
ENSG00000066455.13	44887	3205
ENSG00000231704.6	44888	1219
ENSG00000154478.4	44889	10306
ENSG00000136936.11	44890	1816
ENSG00000234355.3	44891	551
ENSG00000279134.1	44892	3100
ENSG00000268729.1	44893	359
ENSG00000228421.2	44894	588
ENSG00000132275.11	44895	6921
ENSG00000152117.17	44896	2762
ENSG00000135974.10	44897	4595
ENSG00000180316.12	44898	3034
ENSG00000248956.1	44899	572
ENSG00000137074.20	44900	15614
ENSG00000110713.17	44901	9904
ENSG00000135407.10	44902	5889
ENSG00000144410.5	44903	1245
ENSG00000154027.19	44904	6948
ENSG00000255807.1	44905	454
ENSG00000180182.11	44906	9668
ENSG00000070413.20	44907	5605
ENSG00000153498.12	44908	1078
ENSG00000159593.15	44909	4790
ENSG00000117543.21	44910	2970
ENSG00000125447.18	44911	6467
ENSG00000144724.20	44912	14625
ENSG00000109906.14	44913	12343
ENSG00000110237.5	44914	9921
ENSG00000130783.14	44915	4280
ENSG00000169905.12	44916	18876
ENSG00000203739.4	44917	4797
ENSG00000287561.1	44918	715
ENSG00000130779.20	44919	18559
ENSG00000153446.15	44920	2067
ENSG00000237522.1	44921	1231
ENSG00000198718.13	44922	10292
ENSG00000228350.1	44923	196
ENSG00000279203.1	44924	631
ENSG00000222747.1	44925	110
ENSG00000179833.4	44926	6274
ENSG00000196670.14	44927	4197
ENSG00000110375.3	44928	1124
ENSG00000070476.15	44929	7329
ENSG00000227001.3	44930	661
ENSG00000135953.11	44931	5577
ENSG00000153560.12	44932	9760
ENSG00000185104.20	44933	7549
ENSG00000130224.15	44934	4953
ENSG00000101413.12	44935	5330
ENSG00000256061.7	44936	2934
ENSG00000101337.16	44937	5207
ENSG00000169876.14	44938	14693
ENSG00000152942.19	44939	4159
ENSG00000256021.1	44940	467
ENSG00000069998.12	44941	4936
ENSG00000283436.1	44942	1941
ENSG00000198556.14	44943	6645
ENSG00000144648.16	44944	5460
ENSG00000153207.16	44945	9579
ENSG00000110066.15	44946	8632
ENSG00000169918.9	44947	14331
ENSG00000070366.14	44948	10568
ENSG00000196724.13	44949	4512
ENSG00000230733.2	44950	3251
ENSG00000185158.12	44951	6281
ENSG00000117592.9	44952	2311
ENSG00000134072.11	44953	2715
ENSG00000101350.8	44954	6116
ENSG00000251032.1	44955	2425
ENSG00000100058.12	44956	6435
ENSG00000079308.19	44957	16281
ENSG00000198626.17	44958	17855
ENSG00000241685.10	44959	2065
ENSG00000100077.15	44960	9477
ENSG00000263503.1	44961	1472
ENSG00000143398.20	44962	5405
ENSG00000070010.19	44963	8722
ENSG00000110172.12	44964	11099
ENSG00000110169.11	44965	3631
ENSG00000251075.2	44966	2250
ENSG00000256006.1	44967	270
ENSG00000179965.12	44968	5527
ENSG00000070047.13	44969	5785
ENSG00000117586.11	44970	3963
ENSG00000109956.13	44971	11749
ENSG00000255933.1	44972	666
ENSG00000196715.7	44973	6092
ENSG00000224597.10	44974	4995
ENSG00000179832.17	44975	10903
ENSG00000237491.10	44976	8413
ENSG00000125386.16	44977	6951
ENSG00000273763.2	44978	2124
ENSG00000170088.14	44979	10182
ENSG00000287629.1	44980	4927
ENSG00000249022.2	44981	1039
ENSG00000198740.9	44982	11813
ENSG00000273724.1	44983	337
ENSG00000180209.12	44984	1094
ENSG00000279328.1	44985	1774
ENSG00000127311.10	44986	4603
ENSG00000100014.20	44987	7461
ENSG00000079432.7	44988	9494
ENSG00000196873.16	44989	3699
ENSG00000203635.2	44990	1641
ENSG00000144559.10	44991	5925
ENSG00000153922.11	44992	10487
ENSG00000100012.12	44993	3631
ENSG00000068024.17	44994	13377
ENSG00000230124.8	44995	7512
ENSG00000070669.17	44996	4896
ENSG00000104365.15	44997	11241
ENSG00000263072.8	44998	13951
ENSG00000109680.11	44999	4138
ENSG00000144535.20	45000	11337
ENSG00000279336.1	45001	237
ENSG00000222973.1	45002	191
ENSG00000268516.2	45003	2708
ENSG00000159579.14	45004	6058
ENSG00000196652.12	45005	6045
ENSG00000235356.2	45006	743
ENSG00000007001.13	45007	2957
ENSG00000198752.11	45008	8095
ENSG00000198526.7	45009	1805
ENSG00000228393.4	45010	1483
ENSG00000100003.18	45011	5887
ENSG00000138709.19	45012	9480
ENSG00000079459.13	45013	5197
ENSG00000279189.1	45014	5446
ENSG00000068308.13	45015	3592
ENSG00000203650.9	45016	6388
ENSG00000068654.16	45017	13519
ENSG00000230216.1	45018	546
ENSG00000275740.1	45019	3311
ENSG00000144802.11	45020	5902
ENSG00000068745.15	45021	5624
ENSG00000273749.5	45022	10414
ENSG00000068796.19	45023	13050
ENSG00000179818.14	45024	30605
ENSG00000109787.13	45025	6771
ENSG00000141380.14	45026	6144
ENSG00000275734.2	45027	3077
ENSG00000070501.12	45028	4106
ENSG00000255857.6	45029	4629
ENSG00000268350.7	45030	6608
ENSG00000268379.1	45031	2072
ENSG00000263327.6	45032	2763
ENSG00000179743.4	45033	2473
ENSG00000234429.1	45034	6848
ENSG00000237452.3	45035	2568
ENSG00000267939.1	45036	421
ENSG00000185272.14	45037	2360
ENSG00000159592.11	45038	7433
ENSG00000198551.10	45039	3811
ENSG00000241636.1	45040	576
ENSG00000144566.11	45041	3767
ENSG00000101444.13	45042	3894
ENSG00000068366.20	45043	6546
ENSG00000263307.1	45044	562
ENSG00000232606.2	45045	598
ENSG00000226904.1	45046	340
ENSG00000104218.15	45047	11646
ENSG00000255851.2	45048	269
ENSG00000180198.16	45049	3888
ENSG00000065559.15	45050	5709
ENSG00000279100.1	45051	780
ENSG00000065526.12	45052	14336
ENSG00000135336.15	45053	3689
ENSG00000108799.13	45054	6988
ENSG00000151413.17	45055	7590
